Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance
TXN_20260623_025076,UTR20260623652572,2026-06-23,08:05:36,2026-06-23 08:05:36,1719.22,Debit,UPI,UPI,State Bank of India,402e5960ee55d66c,814213fd70dd45d8,NONE,Punahana,Nuh,Haryana,27.840365,77.168203,0,None,0,DEV_7761,103.132.108.167,1,38.5,10374.18
TXN_20260623_002813,UTR20260623102118,2026-06-23,08:05:50,2026-06-23 08:05:50,5195.86,Transfer,POS/Card,POS/Card,State Bank of India,7db2d0826fea846e,133b13323bbf1b8d,NONE,Patna,Patna,Bihar,25.614263,85.119302,0,None,0,DEV_9296,103.194.154.11,1,49.6,16265.73
TXN_20260623_025090,UTR20260623658650,2026-06-23,08:08:41,2026-06-23 08:08:41,1019.94,Transfer,UPI,UPI,State Bank of India,21e0771c6fe88b9f,0b2c1b61781447db,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.42722,77.047774,0,None,0,DEV_4300,103.218.41.41,1,36.2,11520.26
TXN_20260623_033706,UTR20260623857482,2026-06-23,08:11:41,2026-06-23 08:11:41,457.06,Debit,POS/Card,POS/Card,Axis Bank,a9176a8bf5e7a516,8af8642c50d7e67e,NONE,Delhi,Central Delhi,Delhi,28.614931,77.223719,0,None,0,DEV_4694,103.36.99.246,1,14.2,7455.25
TXN_20260623_011623,UTR20260623428085,2026-06-23,08:11:43,2026-06-23 08:11:43,3000.0,Debit,ATM,ATM,HDFC Bank,272578e3f09d2d09,894746520ad1f72c,ATM_MAT_0527,Mathura,Mathura,Uttar Pradesh,27.474912,77.694022,0,None,0,DEV_9359,103.245.66.126,1,21.9,7964.54
TXN_20260623_000011,UTR20260623151901,2026-06-23,08:13:47,2026-06-23 08:13:47,5000.0,Debit,ATM,ATM,IndusInd Bank,6cabda522b930b81,7acabbeb0aa115a6,ATM_BHA_0177,Bharatpur,Bharatpur,Rajasthan,27.187523,77.516905,0,None,0,DEV_2382,103.39.192.137,1,28.7,2838.34
TXN_20260623_045251,UTR20260623392075,2026-06-23,08:16:19,2026-06-23 08:16:19,2907.85,Transfer,UPI,UPI,Bank of Baroda,444c231f7913b09f,d0a971f8b82ab7f0,NONE,Alwar,Alwar,Rajasthan,27.542094,76.619863,0,None,0,DEV_1678,103.12.106.148,1,36.8,25589.31
TXN_20260623_032415,UTR20260623807642,2026-06-23,08:16:49,2026-06-23 08:16:49,2386.67,Credit,UPI,UPI,HDFC Bank,19ffdaa57c9b13e7,f959b4f36d350ef2,NONE,Kaman,Bharatpur,Rajasthan,27.657031,77.251121,0,None,0,DEV_4227,103.145.1.56,1,76.1,880.04
TXN_20260623_035451,UTR20260623694773,2026-06-23,08:18:01,2026-06-23 08:18:01,265.59,Transfer,UPI,UPI,State Bank of India,70dac7f64f48bc8f,859c528d1bf5cd08,NONE,Kaman,Bharatpur,Rajasthan,27.648194,77.246249,0,None,0,DEV_8582,103.123.196.48,1,30.3,22823.24
TXN_20260623_013984,UTR20260623952952,2026-06-23,08:22:32,2026-06-23 08:22:32,10881.79,Credit,Online,Online,Canara Bank,5d742d435af83ad0,9c7f1c811cc4e595,NONE,Dumka,Dumka,Jharkhand,24.236362,87.260702,0,None,0,DEV_3174,103.243.158.94,1,26.8,11621.78
TXN_20260623_013165,UTR20260623788065,2026-06-23,08:27:42,2026-06-23 08:27:42,2878.19,Credit,POS/Card,POS/Card,ICICI Bank,c6aa2df74dd808fd,3a10a6d16970924a,NONE,Mathura,Mathura,Uttar Pradesh,27.494896,77.694943,0,None,0,DEV_1914,103.13.159.105,1,24.4,1361.09
TXN_20260623_024941,UTR20260623632547,2026-06-23,08:28:47,2026-06-23 08:28:47,556.77,Debit,UPI,UPI,Bank of Baroda,5415b8f69bb0b8e6,06c249f04ac81842,NONE,Bharatpur,Bharatpur,Rajasthan,27.187153,77.47533,0,None,0,DEV_5818,103.222.193.86,1,92.8,2426.06
TXN_20260623_019813,UTR20260623212682,2026-06-23,08:29:12,2026-06-23 08:29:12,1828.81,Credit,POS/Card,POS/Card,Bank of Baroda,d982b5a59ee789e5,63251fe1b89dfb1a,NONE,Punahana,Nuh,Haryana,27.884145,77.21378,0,None,0,DEV_8912,103.49.128.7,1,20.6,8086.73
TXN_20260623_016886,UTR20260623975416,2026-06-23,08:34:52,2026-06-23 08:34:52,1167.58,Debit,UPI,UPI,HDFC Bank,5d053b64f3a7d30d,03eae0cf719ea08d,NONE,Nalanda,Nalanda,Bihar,25.137184,85.459936,0,None,0,DEV_6563,103.223.61.68,1,49.6,4939.95
TXN_20260623_009222,UTR20260623682956,2026-06-23,08:35:28,2026-06-23 08:35:28,52333.19,Credit,Branch,Branch,Punjab National Bank,e9612190c0dca5fe,9264fbca68472bb0,NONE,Kaman,Bharatpur,Rajasthan,27.629769,77.281924,0,None,0,DEV_1484,103.149.226.25,1,39.2,9684.3
TXN_20260623_040528,UTR20260623790683,2026-06-23,08:36:13,2026-06-23 08:36:13,1700.23,Debit,UPI,UPI,ICICI Bank,8c06ac52e33cbcfd,4e9dfe7bf477710a,NONE,Kolkata,Kolkata,West Bengal,22.577969,88.358783,0,None,0,DEV_6349,103.194.73.130,1,93.4,46753.41
TXN_20260623_008955,UTR20260623763266,2026-06-23,08:37:28,2026-06-23 08:37:28,294.76,Debit,UPI,UPI,State Bank of India,5b385fa3177d3ee1,ad65c2af9c1170e8,NONE,Deoghar,Deoghar,Jharkhand,24.483077,86.676953,0,None,0,DEV_6011,103.91.81.137,1,48.6,38494.51
TXN_20260623_020192,UTR20260623390386,2026-06-23,08:42:30,2026-06-23 08:42:30,3000.0,Debit,ATM,ATM,Punjab National Bank,e54a9d8d76bba0fb,622a9cf065bb5c92,ATM_DEL_0404,Delhi,Central Delhi,Delhi,28.547212,77.191201,0,None,0,DEV_3903,103.35.161.198,1,31.1,44277.73
TXN_20260623_009119,UTR20260623139978,2026-06-23,08:42:54,2026-06-23 08:42:54,2000.0,Debit,ATM,ATM,HDFC Bank,0a5d7a597599d838,f0f510ef20749e22,ATM_JAI_0552,Jaipur,Jaipur,Rajasthan,26.929036,75.877216,0,None,0,DEV_9296,103.119.151.181,1,12.0,11186.54
TXN_20260623_022037,UTR20260623773122,2026-06-23,08:44:16,2026-06-23 08:44:16,72562.03,Transfer,Branch,Branch,State Bank of India,33af11e55ead4279,aad3e26533b9288b,NONE,Delhi,Central Delhi,Delhi,28.625994,77.214082,0,None,0,DEV_9630,103.32.135.226,1,11.6,6200.85
TXN_20260623_000701,UTR20260623705419,2026-06-23,08:44:51,2026-06-23 08:44:51,5000.0,Debit,ATM,ATM,Canara Bank,7b624f7fd9088fd8,2e86358418d51ec1,ATM_PAT_0235,Patna,Patna,Bihar,25.579857,85.102082,0,None,0,DEV_1380,103.82.40.174,1,11.6,5562.05
TXN_20260623_001289,UTR20260623240759,2026-06-23,08:48:26,2026-06-23 08:48:26,1227.43,Transfer,UPI,UPI,Bank of Baroda,998dfa69ecd08115,059a99fbf19d036d,NONE,Jaipur,Jaipur,Rajasthan,26.920263,75.779731,0,None,0,DEV_9401,103.61.78.109,1,89.8,2695.64
TXN_20260623_037842,UTR20260623767635,2026-06-23,08:49:09,2026-06-23 08:49:09,117.93,Debit,UPI,UPI,HDFC Bank,75575ab50f9dd317,a5257b8e54f0abc0,NONE,Jaipur,Jaipur,Rajasthan,26.90977,75.801977,0,None,0,DEV_9432,103.160.2.247,1,10.9,6104.35
TXN_20260623_035678,UTR20260623886258,2026-06-23,08:52:13,2026-06-23 08:52:13,784.99,Transfer,POS/Card,POS/Card,HDFC Bank,94afd36d62fdda8f,e02e32e6cff48dee,NONE,Punahana,Nuh,Haryana,27.893629,77.203154,0,None,0,DEV_1798,103.142.189.88,1,93.0,26856.85
TXN_20260623_046887,UTR20260623770280,2026-06-23,08:52:22,2026-06-23 08:52:22,2000.0,Debit,ATM,ATM,ICICI Bank,616af80505e31811,8e7df8f091e37b7f,ATM_GUR_0081,Gurgaon/Gurugram,Gurugram,Haryana,28.43867,76.990774,0,None,0,DEV_5191,103.41.249.241,1,22.8,8126.8
TXN_20260623_048735,UTR20260623621857,2026-06-23,08:54:21,2026-06-23 08:54:21,4088.53,Transfer,POS/Card,POS/Card,State Bank of India,ddbf7dbcf4fd9c11,06a67ea94a1a001a,NONE,Patna,Patna,Bihar,25.611422,85.152372,0,None,0,DEV_1915,103.198.154.122,1,63.6,2450.01
TXN_20260623_006969,UTR20260623650092,2026-06-23,08:57:14,2026-06-23 08:57:14,1609.65,Transfer,UPI,UPI,ICICI Bank,7c60d9d9daca2359,d110779a576565b0,NONE,Bharatpur,Bharatpur,Rajasthan,27.251957,77.482497,0,None,0,DEV_2380,103.162.233.36,1,23.2,6311.79
TXN_20260623_039640,UTR20260623428705,2026-06-23,08:59:45,2026-06-23 08:59:45,23954.4,Transfer,Branch,Branch,Axis Bank,7d4712a6964c6827,559d6f04c3f778e8,NONE,Deoghar,Deoghar,Jharkhand,24.50926,86.708697,0,None,0,DEV_9306,103.130.7.7,1,34.9,3002.29
TXN_20260623_000543,UTR20260623380740,2026-06-23,09:04:19,2026-06-23 09:04:19,5052.07,Credit,Online,Online,HDFC Bank,44472a6e56c2365d,35d22d182999bcb1,NONE,Bharatpur,Bharatpur,Rajasthan,27.199642,77.507205,0,None,0,DEV_2025,103.137.244.133,1,15.4,1985.66
TXN_20260623_008783,UTR20260623112387,2026-06-23,09:05:28,2026-06-23 09:05:28,2000.0,Debit,ATM,ATM,IndusInd Bank,8d3cb8b763c61cd9,e9f443f6b54e5df0,ATM_FAR_0563,Faridabad,Faridabad,Haryana,28.387827,77.319008,0,None,0,DEV_2341,103.38.96.111,1,70.9,10089.51
TXN_20260623_021531,UTR20260623570711,2026-06-23,09:07:27,2026-06-23 09:07:27,86.85,Credit,UPI,UPI,State Bank of India,1be2abbcd13aabbc,3d10f7ab8ef9a5a8,NONE,Alwar,Alwar,Rajasthan,27.529522,76.629349,0,None,0,DEV_5901,103.206.51.241,1,139.0,6331.9
TXN_20260623_022455,UTR20260623495080,2026-06-23,09:08:52,2026-06-23 09:08:52,7930.12,Debit,Branch,Branch,State Bank of India,36c06945ce4b782d,e1f8783ef7cb3e09,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.431492,76.985831,0,None,0,DEV_2538,103.51.147.142,1,22.3,5370.7
TXN_20260623_031893,UTR20260623727652,2026-06-23,09:09:04,2026-06-23 09:09:04,186.19,Debit,UPI,UPI,HDFC Bank,979c2c725a5685fd,95eea461408e5019,NONE,Patna,Patna,Bihar,25.587155,85.119333,0,None,0,DEV_6852,103.138.23.69,1,63.7,1000.04
TXN_20260623_006109,UTR20260623349259,2026-06-23,09:09:49,2026-06-23 09:09:49,161.0,Transfer,UPI,UPI,Punjab National Bank,726d0bf433ac7db3,943f233d2f61a50c,NONE,Kolkata,Kolkata,West Bengal,22.547557,88.368481,0,None,0,DEV_1263,103.141.89.116,1,19.5,2971.49
TXN_20260623_025032,UTR20260623668029,2026-06-23,09:15:59,2026-06-23 09:15:59,1157.09,Credit,UPI,UPI,ICICI Bank,ce2a598324c06869,46807095f4b989c8,NONE,Bharatpur,Bharatpur,Rajasthan,27.217126,77.507456,0,None,0,DEV_8643,103.50.217.6,1,31.9,6066.49
TXN_20260623_019845,UTR20260623470368,2026-06-23,09:19:44,2026-06-23 09:19:44,3381.82,Transfer,UPI,UPI,HDFC Bank,d982b5a59ee789e5,58ee257dfd540b6e,NONE,Alwar,Alwar,Rajasthan,27.570902,76.615944,0,None,0,DEV_6192,103.169.68.28,1,65.3,7040.63
TXN_20260623_016843,UTR20260623656474,2026-06-23,09:23:03,2026-06-23 09:23:03,1539.42,Credit,UPI,UPI,HDFC Bank,418fc57cf69ac652,c4253b562c1330f7,NONE,Delhi,Central Delhi,Delhi,28.623726,77.20959,0,None,0,DEV_2397,103.120.246.182,1,130.9,2317.94
TXN_20260623_009599,UTR20260623337036,2026-06-23,09:24:47,2026-06-23 09:24:47,7853.74,Debit,Online,Online,IndusInd Bank,3c880bcce10adf31,8db72362141c8410,NONE,Delhi,Central Delhi,Delhi,28.585516,77.215452,0,None,0,DEV_3140,103.218.156.8,1,77.3,3026.02
TXN_20260623_029278,UTR20260623314764,2026-06-23,09:26:22,2026-06-23 09:26:22,1000.0,Debit,ATM,ATM,Bank of Baroda,a17c8c61612a08c7,9a286e135ad6cc30,ATM_KOL_0128,Kolkata,Kolkata,West Bengal,22.525157,88.331752,0,None,0,DEV_6469,103.110.150.243,1,26.5,8387.23
TXN_20260623_041851,UTR20260623330834,2026-06-23,09:30:31,2026-06-23 09:30:31,2859.32,Transfer,UPI,UPI,HDFC Bank,03e8b6bee118463d,503b902a4f99ccff,NONE,Dhanbad,Dhanbad,Jharkhand,23.775553,86.436812,0,None,0,DEV_6512,103.236.188.54,1,24.6,8159.78
TXN_20260623_041564,UTR20260623544847,2026-06-23,09:34:16,2026-06-23 09:34:16,8000.0,Debit,ATM,ATM,Canara Bank,2e3c826d52b2b46d,7c436f1b45709cc8,ATM_FAR_0201,Faridabad,Faridabad,Haryana,28.381749,77.375467,0,None,0,DEV_3420,103.19.193.215,1,21.0,14922.25
TXN_20260623_017396,UTR20260623855114,2026-06-23,09:34:27,2026-06-23 09:34:27,500.0,Debit,ATM,ATM,State Bank of India,d5ede770ad94339d,52375dc217d8d671,ATM_BHA_0250,Bharatpur,Bharatpur,Rajasthan,27.227161,77.496292,0,None,0,DEV_1385,103.86.107.117,1,17.6,9469.15
TXN_20260623_048507,UTR20260623514365,2026-06-23,09:36:40,2026-06-23 09:36:40,500.23,Credit,UPI,UPI,State Bank of India,a14c08652ac4b8ee,11aa43f3b04c5edf,NONE,Kolkata,Kolkata,West Bengal,22.567322,88.332559,0,None,0,DEV_4838,103.142.239.183,1,19.9,882.97
TXN_20260623_019905,UTR20260623823018,2026-06-23,09:37:46,2026-06-23 09:37:46,38212.78,Transfer,Branch,Branch,ICICI Bank,bc104f27a901677f,3006d52b1c975c8e,NONE,Patna,Patna,Bihar,25.591672,85.179186,0,None,0,DEV_3059,103.52.96.239,1,24.4,3653.64
TXN_20260623_034035,UTR20260623592786,2026-06-23,09:38:49,2026-06-23 09:38:49,5000.0,Debit,ATM,ATM,State Bank of India,469e54f1b18ec956,d0cfdb43a0f6b218,ATM_DEL_0415,Delhi,Central Delhi,Delhi,28.639944,77.170938,0,None,0,DEV_4092,103.238.5.114,1,39.0,62734.96
TXN_20260623_035688,UTR20260623377781,2026-06-23,09:38:57,2026-06-23 09:38:57,1574.78,Debit,POS/Card,POS/Card,State Bank of India,387c57f01105b75d,d729fb0b4386ae12,NONE,Patna,Patna,Bihar,25.579975,85.16466,0,None,0,DEV_6664,103.148.100.4,1,21.9,8168.87
TXN_20260623_027027,UTR20260623231632,2026-06-23,09:39:44,2026-06-23 09:39:44,4000.0,Debit,ATM,ATM,ICICI Bank,576aefc62f67accf,c3d893f4cf24f2bc,ATM_DUM_0505,Dumka,Dumka,Jharkhand,24.261647,87.24852,0,None,0,DEV_3552,103.38.162.108,1,65.8,4733.18
TXN_20260623_029029,UTR20260623464127,2026-06-23,09:41:24,2026-06-23 09:41:24,2307.36,Debit,UPI,UPI,State Bank of India,7de858f55786c941,eda46b07af9eac89,NONE,Patna,Patna,Bihar,25.61682,85.15882,0,None,0,DEV_8343,103.40.126.95,2,11.1,2392.3
TXN_20260623_023392,UTR20260623453809,2026-06-23,09:41:40,2026-06-23 09:41:40,15337.15,Transfer,Online,Online,ICICI Bank,a1aa4366299f924e,ca7a1a51afceffc7,NONE,Dumka,Dumka,Jharkhand,24.225309,87.282878,0,None,0,DEV_6453,103.46.174.84,1,29.9,3856.59
TXN_20260623_045607,UTR20260623708473,2026-06-23,09:42:32,2026-06-23 09:42:32,5000.0,Debit,ATM,ATM,State Bank of India,70b054585090e7dc,ee0410c138e28dbf,ATM_DEL_0551,Delhi,Central Delhi,Delhi,28.609463,77.236716,0,None,0,DEV_8718,103.24.214.211,1,175.0,2602.0
TXN_20260623_019476,UTR20260623348887,2026-06-23,09:50:14,2026-06-23 09:50:14,1394.0,Transfer,Online,Online,State Bank of India,5cc0f60bbd8be454,7beae554cbeda19a,NONE,Delhi,Central Delhi,Delhi,28.5962,77.262965,0,None,0,DEV_5846,103.125.222.47,1,14.0,6603.56
TXN_20260623_010226,UTR20260623461172,2026-06-23,09:55:04,2026-06-23 09:55:04,226.43,Transfer,UPI,UPI,Bank of Baroda,beddda2d7742b7d4,774166c842ba261b,NONE,Deoghar,Deoghar,Jharkhand,24.505965,86.711559,0,None,0,DEV_8653,103.38.147.165,1,25.4,19174.85
TXN_20260623_017365,UTR20260623643035,2026-06-23,09:58:19,2026-06-23 09:58:19,2000.0,Debit,ATM,ATM,Bank of Baroda,44e0d829424f3ae7,287b59fd282bb6a9,ATM_ALW_0048,Alwar,Alwar,Rajasthan,27.544713,76.66446,0,None,0,DEV_8913,103.35.146.124,1,31.2,13857.24
TXN_20260623_017892,UTR20260623218089,2026-06-23,09:58:28,2026-06-23 09:58:28,26894.42,Credit,Branch,Branch,HDFC Bank,a3855f2f5d98061e,d196542d404a19bc,NONE,Bharatpur,Bharatpur,Rajasthan,27.167417,77.479259,0,None,0,DEV_2200,103.172.49.50,1,18.0,26946.2
TXN_20260623_009225,UTR20260623839399,2026-06-23,09:59:01,2026-06-23 09:59:01,1000.0,Debit,ATM,ATM,Punjab National Bank,7331d255f7f7d29d,e4e82691b6aebe6a,ATM_DEL_0447,Delhi,Central Delhi,Delhi,28.683548,77.16695,0,None,0,DEV_5979,103.75.179.230,1,18.2,42371.03
TXN_20260623_027038,UTR20260623560542,2026-06-23,09:59:05,2026-06-23 09:59:05,67.91,Transfer,UPI,UPI,Kotak Mahindra Bank,75af7502c9751552,abfd4528c54370c6,NONE,Mathura,Mathura,Uttar Pradesh,27.481487,77.692273,0,None,0,DEV_8530,103.38.132.62,1,27.6,8123.41
TXN_20260623_008496,UTR20260623605858,2026-06-23,10:01:02,2026-06-23 10:01:02,5234.98,Transfer,UPI,UPI,Punjab National Bank,bc6c40719d172f4f,da6065e8d26bd984,NONE,Punahana,Nuh,Haryana,27.849843,77.200957,0,None,0,DEV_9081,103.11.85.181,1,61.9,104112.6
TXN_20260623_035713,UTR20260623533139,2026-06-23,10:01:44,2026-06-23 10:01:44,1347.89,Credit,UPI,UPI,State Bank of India,308544dade44c565,dd963984d7447055,NONE,Punahana,Nuh,Haryana,27.860179,77.196895,0,None,0,DEV_8105,103.74.66.43,1,28.5,10935.52
TXN_20260623_043023,UTR20260623232869,2026-06-23,10:01:49,2026-06-23 10:01:49,2000.0,Debit,ATM,ATM,State Bank of India,b871abfdffef758e,6be5eb2e8f7010d0,ATM_NAL_0518,Nalanda,Nalanda,Bihar,25.137724,85.51946,0,None,0,DEV_8285,103.106.58.196,1,12.6,6610.18
TXN_20260623_025806,UTR20260623551287,2026-06-23,10:02:15,2026-06-23 10:02:15,1000.0,Debit,ATM,ATM,Canara Bank,d5bd9dfbe1b37935,5d7c45cf823d854a,ATM_ALW_0151,Alwar,Alwar,Rajasthan,27.545294,76.604673,0,None,0,DEV_9780,103.61.90.223,1,28.3,26709.59
TXN_20260623_006138,UTR20260623138704,2026-06-23,10:04:12,2026-06-23 10:04:12,775.68,Debit,Online,Online,HDFC Bank,b75b56eede6756d4,a0f946e4e732e117,NONE,Deoghar,Deoghar,Jharkhand,24.461119,86.69101,0,None,0,DEV_1142,103.49.135.249,1,11.6,3353.57
TXN_20260623_000668,UTR20260623851117,2026-06-23,10:05:40,2026-06-23 10:05:40,3792.86,Transfer,Online,Online,ICICI Bank,0f945079ee929a0a,8bb59bbc72338fd7,NONE,Kaman,Bharatpur,Rajasthan,27.641079,77.273117,0,None,0,DEV_4682,103.99.202.122,1,58.9,25261.2
TXN_20260623_005257,UTR20260623445197,2026-06-23,10:14:01,2026-06-23 10:14:01,987.34,Credit,UPI,UPI,State Bank of India,63d0fbd98733eea7,2f98164152eb243c,NONE,Deoghar,Deoghar,Jharkhand,24.465553,86.716061,0,None,0,DEV_2670,103.84.75.31,1,83.3,27445.73
TXN_20260623_046274,UTR20260623710125,2026-06-23,10:19:45,2026-06-23 10:19:45,3025.17,Debit,POS/Card,POS/Card,HDFC Bank,691398a4d415f7ed,d257fdde1394d982,NONE,Kolkata,Kolkata,West Bengal,22.583237,88.365802,0,None,0,DEV_7515,103.219.95.25,1,24.0,7864.16
TXN_20260623_044179,UTR20260623315947,2026-06-23,10:19:46,2026-06-23 10:19:46,2596.65,Transfer,POS/Card,POS/Card,HDFC Bank,940fb8d94bd62d66,ac0b6396008cfbed,NONE,Delhi,Central Delhi,Delhi,28.609475,77.204439,0,None,0,DEV_4526,103.136.196.5,1,19.7,27395.53
TXN_20260623_021477,UTR20260623728594,2026-06-23,10:20:17,2026-06-23 10:20:17,3382.49,Transfer,UPI,UPI,State Bank of India,47b8d84845741773,1999914b8e5b3e31,NONE,Alwar,Alwar,Rajasthan,27.573005,76.640901,0,None,0,DEV_4845,103.237.239.130,1,33.1,6229.65
TXN_20260623_047396,UTR20260623698713,2026-06-23,10:20:23,2026-06-23 10:20:23,500.0,Debit,ATM,ATM,Kotak Mahindra Bank,bf1819ef9d2bb5ae,25a3d2f7482cb3f7,ATM_NAL_0115,Nalanda,Nalanda,Bihar,25.109109,85.366017,0,None,0,DEV_5767,103.53.182.208,1,10.0,27693.43
TXN_20260623_037063,UTR20260623295068,2026-06-23,10:20:46,2026-06-23 10:20:46,2000.0,Debit,ATM,ATM,Punjab National Bank,5ae68ef0f9a86365,05b5c96e9cd28192,ATM_JAI_0497,Jaipur,Jaipur,Rajasthan,26.901925,75.75487,0,None,0,DEV_9183,103.171.14.4,1,13.0,4177.85
TXN_20260623_015912,UTR20260623295377,2026-06-23,10:21:58,2026-06-23 10:21:58,808.92,Transfer,UPI,UPI,HDFC Bank,ae08e16571602de8,7588f36054dc8fbc,NONE,Kolkata,Kolkata,West Bengal,22.569136,88.378979,0,None,0,DEV_8390,103.131.14.213,1,40.1,5443.7
TXN_20260623_034829,UTR20260623353354,2026-06-23,10:27:42,2026-06-23 10:27:42,213.77,Transfer,UPI,UPI,Canara Bank,c3d893f4cf24f2bc,6d94a87666dfd53c,NONE,Bharatpur,Bharatpur,Rajasthan,27.211711,77.537073,0,None,0,DEV_2936,103.110.37.190,1,15.6,28506.4
TXN_20260623_002401,UTR20260623687724,2026-06-23,10:28:27,2026-06-23 10:28:27,558.1,Transfer,Online,Online,State Bank of India,2b39a765ae6817db,fb20560c6a6684f9,NONE,Patna,Patna,Bihar,25.616066,85.121355,0,None,0,DEV_1925,103.133.241.70,1,88.3,9478.55
TXN_20260623_009488,UTR20260623842182,2026-06-23,10:29:13,2026-06-23 10:29:13,601.6,Debit,POS/Card,POS/Card,Punjab National Bank,66e3b249d46e84b2,3018cc24f7166f86,NONE,Patna,Patna,Bihar,25.643633,85.16613,0,None,0,DEV_9132,103.25.127.224,1,31.8,8442.02
TXN_20260623_047936,UTR20260623195469,2026-06-23,10:30:50,2026-06-23 10:30:50,6730.73,Debit,Online,Online,HDFC Bank,48073da54e132973,11afeb8bf18c5f93,NONE,Dumka,Dumka,Jharkhand,24.247682,87.261265,0,None,0,DEV_2319,103.51.145.42,1,82.1,3432.47
TXN_20260623_039946,UTR20260623804079,2026-06-23,10:36:17,2026-06-23 10:36:17,4000.0,Debit,ATM,ATM,Canara Bank,e7bd91850f8158e3,70b4763180231329,ATM_BHA_0168,Bharatpur,Bharatpur,Rajasthan,27.223172,77.441837,0,None,0,DEV_1530,103.153.204.107,1,35.0,9614.56
TXN_20260623_027570,UTR20260623514443,2026-06-23,10:38:31,2026-06-23 10:38:31,5000.0,Debit,ATM,ATM,IndusInd Bank,8029a37254ebe174,3fb7d81f46a09ba8,ATM_MAT_0287,Mathura,Mathura,Uttar Pradesh,27.511786,77.685686,0,None,0,DEV_7157,103.184.232.3,1,57.0,7153.37
TXN_20260623_000764,UTR20260623674426,2026-06-23,10:39:00,2026-06-23 10:39:00,360.23,Transfer,UPI,UPI,HDFC Bank,62995695ce1604ca,15e5f138bf2340d8,NONE,Delhi,Central Delhi,Delhi,28.611544,77.212835,0,None,0,DEV_4688,103.137.205.124,1,30.6,5975.63
TXN_20260623_036268,UTR20260623931180,2026-06-23,10:43:20,2026-06-23 10:43:20,5000.0,Debit,ATM,ATM,ICICI Bank,437b4d2a83069726,06b90dcd0025a5ba,ATM_GUR_0021,Gurgaon/Gurugram,Gurugram,Haryana,28.495055,77.03268,0,None,0,DEV_4360,103.135.207.157,1,31.4,6691.83
TXN_20260623_025746,UTR20260623209837,2026-06-23,10:46:42,2026-06-23 10:46:42,1141.85,Credit,UPI,UPI,Kotak Mahindra Bank,19df451f761794eb,9b7e2f4a10794e42,NONE,Patna,Patna,Bihar,25.560458,85.146992,0,None,0,DEV_4765,103.188.37.92,1,14.8,7488.29
TXN_20260623_030597,UTR20260623101533,2026-06-23,10:47:58,2026-06-23 10:47:58,11681.05,Debit,Online,Online,HDFC Bank,0b97ca30dc9e8669,72e5a2af88f3066e,NONE,Nalanda,Nalanda,Bihar,25.142686,85.425868,0,None,0,DEV_3202,103.55.182.110,1,48.8,3604.67
TXN_20260623_039971,UTR20260623134459,2026-06-23,10:52:57,2026-06-23 10:52:57,1265.51,Credit,POS/Card,POS/Card,State Bank of India,0e97e76e2b865b70,d0eeb24877164844,NONE,Deoghar,Deoghar,Jharkhand,24.475977,86.683046,0,None,0,DEV_3909,103.212.117.145,1,105.5,13939.73
TXN_20260623_042059,UTR20260623769746,2026-06-23,10:53:42,2026-06-23 10:53:42,8229.44,Transfer,Branch,Branch,State Bank of India,d162c9ae8b26998d,bc97b92186d944c5,NONE,Delhi,Central Delhi,Delhi,28.600483,77.192962,0,None,0,DEV_1535,103.158.198.97,1,77.7,5614.69
TXN_20260623_033635,UTR20260623325734,2026-06-23,10:53:49,2026-06-23 10:53:49,18674.64,Debit,Branch,Branch,IndusInd Bank,0f83d0e02c93f122,c72cb796fa5ea76d,NONE,Patna,Patna,Bihar,25.592777,85.114868,0,None,0,DEV_4760,103.106.148.245,1,46.4,7899.95
TXN_20260623_016534,UTR20260623774244,2026-06-23,10:56:37,2026-06-23 10:56:37,13834.77,Debit,Branch,Branch,Kotak Mahindra Bank,c81ae8053c53db60,e317c8a384b30f8d,NONE,Delhi,Central Delhi,Delhi,28.610059,77.227677,0,None,0,DEV_4494,103.209.34.189,1,35.2,18376.6
TXN_20260623_017410,UTR20260623848815,2026-06-23,10:57:38,2026-06-23 10:57:38,163.3,Transfer,UPI,UPI,Bank of Baroda,cc2f2f28229550f0,702c8d0fed0d6f94,NONE,Kolkata,Kolkata,West Bengal,22.57556,88.331164,0,None,0,DEV_2167,103.168.20.52,1,14.5,1565.06
TXN_20260623_013456,UTR20260623914353,2026-06-23,10:58:55,2026-06-23 10:58:55,2677.97,Transfer,UPI,UPI,Kotak Mahindra Bank,3ac866b1f9df78b1,cdc4b71e11c9afb5,NONE,Deoghar,Deoghar,Jharkhand,24.505329,86.734507,0,None,0,DEV_7380,103.208.210.7,1,27.5,5277.31
TXN_20260623_030483,UTR20260623457448,2026-06-23,11:00:03,2026-06-23 11:00:03,12332.96,Debit,Online,Online,HDFC Bank,e48cf21f57c216e5,5757a0f763737e71,NONE,Agra,Agra,Uttar Pradesh,27.200291,77.995493,0,None,0,DEV_9343,103.37.11.185,1,32.7,1460.48
