Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural,Complaint_Count_7D,Complaint_Count_30D,Complaint_Count_90D,Fraud_Count_7D,Fraud_Count_30D,Fraud_Count_90D,Total_Loss_7D,Total_Loss_30D,Total_Loss_90D,Average_Loss_30D,Withdrawal_Count_7D,Withdrawal_Count_30D,Withdrawal_Amount_30D,ATM_Fraud_Count_30D,Location_Fraud_Count_30D,Local_Fraud_Density,Nearby_ATM_Count,Average_Withdrawal_Amount_30D,Transaction_Velocity_1H,Transaction_Velocity_6H,Transaction_Velocity_24H,Withdrawal_Velocity_24H,future_cashout,future_withdrawal_volume
TXN_20260610_028476,UTR20260610290637,2026-06-10,07:33:40,2026-06-10 07:33:40,2599.37,Transfer,POS/Card,POS/Card,State Bank of India,d770d7f3a84bec5e,8c954df9b08dfa4b,NONE,Deoghar,Deoghar,Jharkhand,24.497074,86.6798,0,,0,DEV_1175,103.145.143.183,1,13.0,2223.39,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1044,1357,12436000.0,894,894,0.6583,12,9164.33,1,4,19,0,0,0.0
TXN_20260610_044136,UTR20260610687340,2026-06-10,07:36:45,2026-06-10 07:36:45,425.71,Debit,UPI,UPI,ICICI Bank,202af64b68e712ce,80f09e84588d792d,NONE,Bharatpur,Bharatpur,Rajasthan,27.199093,77.498005,0,,0,DEV_5265,103.164.63.71,1,13.4,9965.29,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1043,1357,12436000.0,894,894,0.6583,12,9164.33,0,4,28,0,0,0.0
TXN_20260610_022472,UTR20260610253742,2026-06-10,07:37:19,2026-06-10 07:37:19,1511.12,Transfer,UPI,UPI,Canara Bank,121ab659d7f07688,71488d0a65b1f8c8,NONE,Bharatpur,Bharatpur,Rajasthan,27.216178,77.455122,0,,0,DEV_3873,103.143.92.83,1,29.7,16145.93,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1043,1357,12436000.0,894,894,0.6583,12,9164.33,1,5,29,0,0,0.0
TXN_20260610_013916,UTR20260610415941,2026-06-10,07:40:54,2026-06-10 07:40:54,2202.98,Transfer,UPI,UPI,State Bank of India,ed144ca8de3177a3,02fc7dca672de34e,NONE,Delhi,Central Delhi,Delhi,28.595348,77.220382,0,,0,DEV_7657,103.201.119.204,1,49.5,8089.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1043,1357,12436000.0,894,894,0.6583,12,9164.33,1,8,57,0,0,0.0
TXN_20260610_038887,UTR20260610862345,2026-06-10,07:44:27,2026-06-10 07:44:27,3963.55,Transfer,Online,Online,Canara Bank,27f209bbe3c27a23,825a28e214a098f8,NONE,Dhanbad,Dhanbad,Jharkhand,23.818016,86.469861,0,,0,DEV_3695,103.103.39.62,1,76.7,12820.05,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1043,1357,12436000.0,894,894,0.6583,12,9164.33,0,3,25,0,0,0.0
TXN_20260610_047197,UTR20260610179230,2026-06-10,07:47:21,2026-06-10 07:47:21,7071.68,Credit,Online,Online,State Bank of India,08ee13311c35fa7b,3824942073469838,NONE,Kolkata,Kolkata,West Bengal,22.57278,88.361175,0,,0,DEV_9770,103.183.248.2,1,15.8,8969.22,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1043,1357,12436000.0,894,894,0.6583,12,9164.33,2,8,46,0,0,0.0
TXN_20260610_047159,UTR20260610691986,2026-06-10,07:51:56,2026-06-10 07:51:56,8000.0,Debit,ATM,ATM,ICICI Bank,26c66c0ae2f79b07,619328c0b6fca78a,ATM_DHA_0230,Dhanbad,Dhanbad,Jharkhand,23.777204,86.476659,0,,0,DEV_2068,103.59.227.214,1,15.9,6341.51,Bank-Owned,Onsite,Outdoor,Active,True,True,False,Bus_Stand,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1043,1357,12436000.0,894,894,0.6583,12,9164.33,0,0,0,0,0,0.0
TXN_20260610_009824,UTR20260610479164,2026-06-10,08:03:45,2026-06-10 08:03:45,180.59,Debit,UPI,UPI,Union Bank of India,ba417d06bc6d2f8d,7dab34091894f91b,NONE,Kolkata,Kolkata,West Bengal,22.565002,88.376512,0,,0,DEV_7775,103.113.79.123,1,34.2,24990.86,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1044,1358,12444000.0,894,894,0.6578,12,9163.48,3,8,47,0,0,0.0
TXN_20260610_047802,UTR20260610478480,2026-06-10,08:04:41,2026-06-10 08:04:41,1000.0,Debit,ATM,ATM,Kotak Mahindra Bank,942abc0860ac0fa4,b0c7182bcf4e75b0,ATM_KAM_0345,Kaman,Bharatpur,Rajasthan,27.649312,77.298028,0,,0,DEV_1475,103.130.148.76,1,27.7,9060.71,Bank-Owned,Onsite,Indoor,Degraded,True,True,False,Shopping_Mall,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1044,1358,12444000.0,894,894,0.6578,12,9163.48,0,0,0,0,0,15000.0
TXN_20260610_042908,UTR20260610188365,2026-06-10,08:05:36,2026-06-10 08:05:36,100.19,Transfer,UPI,UPI,HDFC Bank,00b00e84480244a2,da4d2748c6c402c5,NONE,Bharatpur,Bharatpur,Rajasthan,27.251122,77.479704,0,,0,DEV_2975,103.160.132.41,1,17.3,6175.13,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1359,12445000.0,894,894,0.6574,12,9157.47,2,5,30,0,0,0.0
TXN_20260610_021867,UTR20260610810286,2026-06-10,08:06:02,2026-06-10 08:06:02,233.71,Credit,UPI,UPI,Bank of Baroda,60ba75c4d2c03c6c,08dab94fb8246a52,NONE,Nalanda,Nalanda,Bihar,25.144135,85.455308,0,,0,DEV_2326,103.114.164.115,1,172.6,10594.43,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1359,12445000.0,894,894,0.6574,12,9157.47,0,3,16,0,0,0.0
TXN_20260610_029935,UTR20260610927512,2026-06-10,08:07:05,2026-06-10 08:07:05,4591.96,Transfer,POS/Card,POS/Card,Bank of Baroda,ac126e31b2fef6d5,5b76795cafec92bd,NONE,Kaman,Bharatpur,Rajasthan,27.640697,77.244935,0,,0,DEV_5678,103.164.246.201,1,27.8,2777.83,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1044,1359,12445000.0,894,894,0.6574,12,9157.47,0,2,12,0,0,0.0
TXN_20260610_022568,UTR20260610404574,2026-06-10,08:09:25,2026-06-10 08:09:25,5000.0,Debit,ATM,ATM,ICICI Bank,4de3b3b0be84222a,46e97c0aaaccf096,ATM_PAT_0203,Patna,Patna,Bihar,25.612537,85.183932,0,,0,DEV_8541,103.66.9.30,1,31.3,18015.9,Bank-Owned,Onsite,Outdoor,Active,True,True,True,Shopping_Mall,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1044,1359,12445000.0,894,894,0.6574,12,9157.47,0,0,0,0,0,0.0
TXN_20260610_021510,UTR20260610731688,2026-06-10,08:12:40,2026-06-10 08:12:40,3000.0,Debit,ATM,ATM,State Bank of India,7fb0dc4c355bd419,c2e4adf6cc019028,ATM_DEO_0054,Deoghar,Deoghar,Jharkhand,24.525652,86.685341,0,,0,DEV_4710,103.72.97.181,1,32.1,58417.17,Brown-Label,Onsite,Outdoor,Active,False,False,True,Shopping_Mall,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1360,12450000.0,894,894,0.6569,12,9154.41,0,0,0,0,0,8000.0
TXN_20260610_012537,UTR20260610687644,2026-06-10,08:16:04,2026-06-10 08:16:04,808.55,Transfer,UPI,UPI,HDFC Bank,de48e13680843bf0,6154a623863622c9,NONE,Patna,Patna,Bihar,25.599721,85.160887,0,,0,DEV_7515,103.224.90.195,1,40.3,7310.07,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1361,12453000.0,894,894,0.6564,12,9149.89,1,2,36,0,0,0.0
TXN_20260610_012626,UTR20260610408522,2026-06-10,08:16:35,2026-06-10 08:16:35,110.77,Transfer,UPI,UPI,HDFC Bank,10138676f8a2b045,33cfae11347abfb0,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.219762,87.821032,0,,0,DEV_4599,103.33.47.85,1,169.9,11752.79,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1361,12453000.0,894,894,0.6564,12,9149.89,0,0,11,0,0,0.0
TXN_20260610_034489,UTR20260610631766,2026-06-10,08:16:52,2026-06-10 08:16:52,182.32,Debit,UPI,UPI,Bank of Baroda,cd48acba1d21ace7,5c37e8d4e83820a2,NONE,Alwar,Alwar,Rajasthan,27.535798,76.617322,0,,0,DEV_2933,103.177.15.7,1,18.5,7427.31,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1361,12453000.0,894,894,0.6564,12,9149.89,0,6,57,0,0,0.0
TXN_20260610_034851,UTR20260610783506,2026-06-10,08:19:56,2026-06-10 08:19:56,4000.0,Debit,ATM,ATM,HDFC Bank,728c26049e2c299a,2ff1bd3265da3791,ATM_PUN_0460,Punahana,Nuh,Haryana,27.833985,77.147084,0,,0,DEV_9501,103.102.231.109,1,32.6,24484.94,Brown-Label,Offsite,Outdoor,Active,True,True,False,Market,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1361,12453000.0,894,894,0.6564,12,9149.89,0,0,0,0,0,500.0
TXN_20260610_007820,UTR20260610957332,2026-06-10,08:20:34,2026-06-10 08:20:34,1643.28,Debit,POS/Card,POS/Card,Canara Bank,942cb350c795fcb9,7f8d123b9aa1982a,NONE,Delhi,Central Delhi,Delhi,28.630555,77.198117,0,,0,DEV_4273,103.192.230.139,1,120.7,5986.75,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1362,12457000.0,894,894,0.6559,12,9146.11,2,8,56,0,0,0.0
TXN_20260610_017210,UTR20260610242471,2026-06-10,08:20:38,2026-06-10 08:20:38,393.07,Debit,UPI,UPI,Kotak Mahindra Bank,fe0131cdd010d1bc,85a7e5ccf61c5a5b,NONE,Dumka,Dumka,Jharkhand,24.260612,87.232661,0,,0,DEV_6820,103.214.191.2,1,17.1,3939.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1362,12457000.0,894,894,0.6559,12,9146.11,1,3,13,0,0,0.0
TXN_20260610_041397,UTR20260610345937,2026-06-10,08:21:01,2026-06-10 08:21:01,647.49,Transfer,UPI,UPI,State Bank of India,6a4f976aba12532a,50b7e1337aa63e84,NONE,Bharatpur,Bharatpur,Rajasthan,27.190927,77.525695,0,,0,DEV_9762,103.32.132.77,1,52.5,2790.94,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1362,12457000.0,894,894,0.6559,12,9146.11,3,6,31,0,0,0.0
TXN_20260610_048312,UTR20260610151406,2026-06-10,08:25:57,2026-06-10 08:25:57,330.6,Credit,POS/Card,POS/Card,Punjab National Bank,76336a9da032e430,816f264ca199dc90,NONE,Delhi,Central Delhi,Delhi,28.594173,77.215232,0,,0,DEV_5103,103.73.110.207,1,57.7,5741.36,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1362,12457000.0,894,894,0.6559,12,9146.11,2,9,57,0,0,0.0
TXN_20260610_007919,UTR20260610581561,2026-06-10,08:28:19,2026-06-10 08:28:19,1000.0,Debit,ATM,ATM,Punjab National Bank,ebb533cd78c5bd32,9453b6ef021ea06d,ATM_KOL_0244,Kolkata,Kolkata,West Bengal,22.536219,88.317414,0,,0,DEV_8087,103.78.165.226,1,12.0,6814.08,Bank-Owned,Offsite,Outdoor,Active,True,False,True,Residential,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1362,12457000.0,894,894,0.6559,12,9146.11,0,0,1,1,0,0.0
TXN_20260610_014167,UTR20260610418841,2026-06-10,08:29:00,2026-06-10 08:29:00,4635.39,Credit,Online,Online,State Bank of India,d8bc2ff160bdb948,326571e8f2b5143c,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.458601,77.011588,0,,0,DEV_5645,103.95.95.213,1,91.3,8741.18,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1363,12458000.0,894,894,0.6554,12,9140.13,0,0,12,0,0,0.0
TXN_20260610_022376,UTR20260610334567,2026-06-10,08:32:41,2026-06-10 08:32:41,714.8,Transfer,UPI,UPI,Kotak Mahindra Bank,7e8af451d2599f5b,56807d1a8a7ab501,NONE,Alwar,Alwar,Rajasthan,27.530325,76.632479,0,,0,DEV_6229,103.104.220.224,1,54.5,8808.43,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1363,12458000.0,894,894,0.6554,12,9140.13,1,6,58,0,0,0.0
TXN_20260610_002600,UTR20260610368132,2026-06-10,08:33:09,2026-06-10 08:33:09,1013.02,Credit,UPI,UPI,HDFC Bank,7be77ce2fbf3848a,aad3a35783d9db61,NONE,Nalanda,Nalanda,Bihar,25.157802,85.48661,0,,0,DEV_3207,103.136.127.21,1,38.3,15311.76,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1363,12458000.0,894,894,0.6554,12,9140.13,1,4,16,0,0,0.0
TXN_20260610_017257,UTR20260610717551,2026-06-10,08:38:48,2026-06-10 08:38:48,1656.73,Debit,UPI,UPI,IndusInd Bank,7282ce6f399fbf8a,52e3fe729a87a942,NONE,Kolkata,Kolkata,West Bengal,22.576829,88.346198,0,,0,DEV_5222,103.131.208.246,1,15.7,2658.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1363,12458000.0,894,894,0.6554,12,9140.13,2,8,47,0,0,0.0
TXN_20260610_040530,UTR20260610432260,2026-06-10,08:41:28,2026-06-10 08:41:28,362.55,Credit,POS/Card,POS/Card,State Bank of India,cd00d6c95bebc133,31a50c34fd355607,NONE,Howrah,Howrah,West Bengal,22.561758,88.273965,0,,0,DEV_4030,103.247.207.154,1,48.5,12127.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1363,12458000.0,894,894,0.6554,12,9140.13,0,0,5,0,0,0.0
TXN_20260610_048874,UTR20260610203231,2026-06-10,08:42:49,2026-06-10 08:42:49,4000.0,Debit,ATM,ATM,State Bank of India,3ebf5604cc94084f,446104b0adbae54c,ATM_BHA_0096,Bharatpur,Bharatpur,Rajasthan,27.261708,77.479608,0,,0,DEV_9805,103.247.240.124,1,22.0,51061.87,Bank-Owned,Onsite,Outdoor,Active,True,False,True,Market,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1363,12458000.0,894,894,0.6554,12,9140.13,0,0,1,1,0,0.0
TXN_20260610_010828,UTR20260610946182,2026-06-10,08:43:19,2026-06-10 08:43:19,1810.03,Transfer,UPI,UPI,State Bank of India,d520ee864593b0f8,452b9a73244eaa5f,NONE,Jaipur,Jaipur,Rajasthan,26.917006,75.77144,0,,0,DEV_2271,103.141.50.67,1,32.6,13421.71,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1364,12462000.0,894,894,0.6549,12,9136.36,0,3,15,0,0,0.0
TXN_20260610_015133,UTR20260610956385,2026-06-10,08:43:38,2026-06-10 08:43:38,9742.32,Debit,Branch,Branch,Canara Bank,a73876a6ad0e491b,ef56772d9067d87a,NONE,Kolkata,Kolkata,West Bengal,22.56788,88.367163,0,,0,DEV_3175,103.108.37.181,1,19.4,35669.58,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1364,12462000.0,894,894,0.6549,12,9136.36,3,9,48,0,0,0.0
TXN_20260610_045540,UTR20260610178252,2026-06-10,08:45:23,2026-06-10 08:45:23,1330.33,Transfer,POS/Card,POS/Card,HDFC Bank,1cbaeb8e4a2cfcc8,81db15e623085677,NONE,Delhi,Central Delhi,Delhi,28.593225,77.208194,0,,0,DEV_6072,103.158.65.153,1,11.5,17569.49,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1364,12462000.0,894,894,0.6549,12,9136.36,2,9,57,0,0,0.0
TXN_20260610_013884,UTR20260610531191,2026-06-10,08:46:57,2026-06-10 08:46:57,5000.0,Debit,ATM,ATM,State Bank of India,dd331a7792b59be6,9faf3665cc767ef6,ATM_KOL_0277,Kolkata,Kolkata,West Bengal,22.549011,88.287025,0,,0,DEV_8692,103.140.25.113,1,20.5,37528.64,Bank-Owned,Onsite,Indoor,Active,False,True,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1364,12462000.0,894,894,0.6549,12,9136.36,0,0,0,0,0,0.0
TXN_20260610_012582,UTR20260610135993,2026-06-10,08:49:53,2026-06-10 08:49:53,5818.9,Debit,UPI,UPI,HDFC Bank,6236dcad43cd63e2,4679c5c0923188bf,NONE,Delhi,Central Delhi,Delhi,28.614124,77.192358,0,,0,DEV_3628,103.65.59.144,1,28.0,17782.91,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1365,12467000.0,894,894,0.6545,12,9133.33,3,10,58,0,0,0.0
TXN_20260610_009590,UTR20260610195019,2026-06-10,08:54:36,2026-06-10 08:54:36,2501.04,Debit,Online,Online,State Bank of India,1b9ea23a293aa1ee,f31f1c153ecb8678,NONE,Mathura,Mathura,Uttar Pradesh,27.469031,77.671889,0,,0,DEV_2279,103.205.116.22,1,78.5,16009.73,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1365,12467000.0,894,894,0.6545,12,9133.33,0,2,20,0,0,0.0
TXN_20260610_007348,UTR20260610944865,2026-06-10,08:55:59,2026-06-10 08:55:59,650.62,Transfer,Online,Online,Axis Bank,c5a91b20bda44ca7,fdc2ba0c1c414006,NONE,Delhi,Central Delhi,Delhi,28.608051,77.175691,0,,0,DEV_8441,103.121.41.153,1,10.9,2832.67,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1365,12467000.0,894,894,0.6545,12,9133.33,4,11,59,0,0,0.0
TXN_20260610_003016,UTR20260610417559,2026-06-10,08:59:26,2026-06-10 08:59:26,1000.0,Debit,ATM,ATM,State Bank of India,66f6b149b9327f23,ae4f242fe9dd5e83,ATM_PAT_0507,Patna,Patna,Bihar,25.59801,85.119797,0,,0,DEV_8484,103.66.34.47,1,40.3,10293.15,Bank-Owned,Onsite,Outdoor,Active,True,False,True,Residential,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1365,12467000.0,894,894,0.6545,12,9133.33,0,0,0,0,0,0.0
TXN_20260610_042154,UTR20260610854289,2026-06-10,09:00:44,2026-06-10 09:00:44,15000.0,Debit,ATM,ATM,HDFC Bank,9c6eb2a9a3408350,dfbd9d2ddbadc8b9,ATM_ALW_0298,Alwar,Alwar,Rajasthan,27.543121,76.654181,0,,0,DEV_6544,103.121.9.165,1,43.0,887.49,Bank-Owned,Offsite,Outdoor,Active,True,True,True,Bus_Stand,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1366,12468000.0,894,894,0.654,12,9127.38,0,0,0,0,0,0.0
TXN_20260610_016674,UTR20260610660006,2026-06-10,09:02:14,2026-06-10 09:02:14,844.2,Transfer,UPI,UPI,Union Bank of India,ba7ec5c013c363b5,3f79fb7ce0e4b4b0,NONE,Bharatpur,Bharatpur,Rajasthan,27.209299,77.466168,0,,0,DEV_8764,103.117.197.36,1,52.6,2880.5,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1367,12483000.0,894,894,0.6535,12,9131.68,2,7,32,0,0,0.0
TXN_20260610_043126,UTR20260610660713,2026-06-10,09:02:41,2026-06-10 09:02:41,1521.26,Debit,UPI,UPI,Union Bank of India,36bcdfc677316d58,3a618da45dcb8fb7,NONE,Patna,Patna,Bihar,25.597705,85.134257,0,,0,DEV_9458,103.239.220.155,1,40.0,3112.57,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1367,12483000.0,894,894,0.6535,12,9131.68,1,3,33,0,0,0.0
TXN_20260610_022038,UTR20260610340843,2026-06-10,09:04:26,2026-06-10 09:04:26,6488.85,Transfer,Online,Online,State Bank of India,7ba515df5843420f,64b6c594886c73c9,NONE,Delhi,Central Delhi,Delhi,28.613169,77.220303,0,,0,DEV_1398,103.165.143.109,1,12.6,657.26,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1367,12483000.0,894,894,0.6535,12,9131.68,5,12,60,0,0,0.0
TXN_20260610_046693,UTR20260610317779,2026-06-10,09:04:50,2026-06-10 09:04:50,500.0,Debit,ATM,ATM,State Bank of India,f825de88ccb1a750,ccb06d1183910d6b,ATM_JAI_0291,Jaipur,Jaipur,Rajasthan,26.949899,75.832467,0,,0,DEV_1823,103.176.84.86,1,14.7,5552.86,Bank-Owned,Onsite,Indoor,Active,True,True,False,Bus_Stand,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1367,12483000.0,894,894,0.6535,12,9131.68,0,0,2,2,0,0.0
TXN_20260610_024827,UTR20260610220406,2026-06-10,09:07:07,2026-06-10 09:07:07,3773.44,Transfer,Branch,Branch,Kotak Mahindra Bank,90fda016a31459e5,efc625f7e16ff3bd,NONE,Alwar,Alwar,Rajasthan,27.571663,76.616313,0,,0,DEV_1840,103.27.138.223,1,13.4,3013.33,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1368,12483500.0,894,894,0.653,12,9125.37,2,5,58,0,0,0.0
TXN_20260610_012053,UTR20260610923585,2026-06-10,09:09:09,2026-06-10 09:09:09,10229.75,Transfer,POS/Card,POS/Card,HDFC Bank,b4984cd88a725af5,b67da68631cff6a2,NONE,Nalanda,Nalanda,Bihar,25.141819,85.421549,0,,0,DEV_6403,103.131.51.180,1,37.0,15217.18,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1368,12483500.0,894,894,0.653,12,9125.37,1,4,17,0,0,0.0
TXN_20260610_043015,UTR20260610378069,2026-06-10,09:09:46,2026-06-10 09:09:46,1878.04,Transfer,UPI,UPI,HDFC Bank,3120b82a32889dd7,5822514e7db34965,NONE,Delhi,Central Delhi,Delhi,28.577068,77.208964,0,,0,DEV_2598,103.111.174.212,1,19.7,4943.11,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1047,1368,12483500.0,894,894,0.653,12,9125.37,6,13,60,0,0,0.0
TXN_20260610_036450,UTR20260610597005,2026-06-10,09:10:09,2026-06-10 09:10:09,1775.15,Credit,Online,Online,HDFC Bank,bdd8c4ea6e7fc3fa,972fddd2dc783a65,NONE,Delhi,Central Delhi,Delhi,28.641288,77.232091,0,,0,DEV_1361,103.193.48.83,1,30.5,1325.28,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1368,12483500.0,894,894,0.653,12,9125.37,7,14,61,0,0,0.0
TXN_20260610_019681,UTR20260610996744,2026-06-10,09:11:17,2026-06-10 09:11:17,10000.0,Debit,ATM,ATM,Canara Bank,081ae8bfc7ae342f,6d3c124d59b8bc19,ATM_MAT_0123,Mathura,Mathura,Uttar Pradesh,27.529636,77.598437,0,,0,DEV_9098,103.50.199.216,1,82.6,2788.56,Bank-Owned,Onsite,Indoor,Active,True,False,True,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1046,1368,12483500.0,894,894,0.653,12,9125.37,0,0,0,0,0,0.0
TXN_20260610_046829,UTR20260610347363,2026-06-10,09:19:47,2026-06-10 09:19:47,5000.0,Debit,ATM,ATM,State Bank of India,895c1277bd8cfc1b,e29c7f6e2356ad21,ATM_GUR_0269,Gurgaon/Gurugram,Gurugram,Haryana,28.424006,77.047913,0,,0,DEV_7620,103.70.140.56,1,15.5,2988.71,Bank-Owned,Onsite,Indoor,Active,True,True,True,Market,Semi-Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1045,1369,12493500.0,894,894,0.6526,12,9126.0,0,0,0,0,0,0.0
TXN_20260610_001069,UTR20260610259368,2026-06-10,09:22:03,2026-06-10 09:22:03,1269.66,Transfer,UPI,UPI,Axis Bank,2f3c543ab052a4b2,f6cebb9175c21aaa,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.481183,77.005772,0,,0,DEV_1433,103.242.114.38,1,11.5,31314.3,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,663,894,894,663,894,894,27607805.84,36982785.03,36982785.03,41367.77,1044,1370,12498500.0,894,894,0.6521,12,9122.99,1,1,12,0,0,0.0
